itemId,choiceIndex,term,isCorrectChoice,severity,result,notes,lessonId,sourceId
"cmpdfsse80023evu9p3ru6hyw:guidedPractice:2","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdfsse80023evu9p3ru6hyw:independentPractice:1","0","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdfsse80023evu9p3ru6hyw:independentPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdfsse80023evu9p3ru6hyw:independentPractice:2","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdfsse80023evu9p3ru6hyw:exitTicket:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdfsse80023evu9p3ru6hyw:masteryCheck:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdfsse80023evu9p3ru6hyw:masteryCheck:1","3","never","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""never"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdfvzjb002gevu9myf1nvdt:guidedPractice:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdfvzjb002gevu9myf1nvdt:independentPractice:4","0","only","true","WARNING","PASS","Correct answer contains absolute term ""only""; human review required.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdfvzjb002gevu9myf1nvdt:exitTicket:1","3","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdfvzjb002gevu9myf1nvdt:masteryCheck:2","1","never","true","WARNING","PASS","Correct answer contains absolute term ""never""; human review required.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdg13nn0036evu9quxzpq9a","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdg1f67003eevu9q8cyr7oa:independentPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdg5iim003wevu9kuk3b0bf","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdg77dl0048evu9yx51bo8o:exitTicket:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdg94wd004levu9htte4cct","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdggth4005oevu9zrifadqq:guidedPractice:1","2","never","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""never"".","cmpdggth4005oevu9zrifadqq","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdgj3z00061evu9osxvuo1u","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdgm4f3006mevu91x36jxg8:guidedPractice:1","3","every","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""every"".","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdgm4f3006mevu91x36jxg8:masteryCheck:3","3","every","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""every"".","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdh2xsi0098evu9zawl135n:guidedPractice:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdh2xsi0098evu9zawl135n","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdh2xsi0098evu9zawl135n:independentPractice:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdh2xsi0098evu9zawl135n","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdh2xsi0098evu9zawl135n:exitTicket:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdh2xsi0098evu9zawl135n","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdh2xsi0098evu9zawl135n:masteryCheck:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdh2xsi0098evu9zawl135n","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdh3j20009gevu9lc0iynfk","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdh5m7u009qevu9b6sq9ivk","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdha1hu00abevu9csx08m68:guidedPractice:3","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdha1hu00abevu9csx08m68:guidedPractice:3","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdha1hu00abevu9csx08m68:masteryCheck:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdhas9n00ajevu9teh71x9k:guidedPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdhas9n00ajevu9teh71x9k:independentPractice:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdhas9n00ajevu9teh71x9k:masteryCheck:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhcgsm00awevu9rk3hmgr4","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhgonw00b9evu9g6u9w9jt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhlfoh00buevu902sxjmck","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhn7na00c2evu91o7fjgaw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhp9cf00cfevu9521zskko","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhrlfc00cqevu9gdjhv6if","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdht2ut00cyevu96difvrzn","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhvyp400d8evu9dt50rod2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhwrjk00dievu9tdtn7as2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdhzp7s00dsevu91d5ngbrd:guidedPractice:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdhzp7s00dsevu91d5ngbrd:independentPractice:1","3","never","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""never"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdhzp7s00dsevu91d5ngbrd:independentPractice:4","3","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdhzp7s00dsevu91d5ngbrd:exitTicket:1","2","cannot","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""cannot"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdhzp7s00dsevu91d5ngbrd:exitTicket:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdhzp7s00dsevu91d5ngbrd:masteryCheck:1","3","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdi5a0y00elevu98ni5vpa6","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdi8kps00etevu9e5xap1kx:independentPractice:1","3","must","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""must"".","cmpdi8kps00etevu9e5xap1kx","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdibiyu00f1evu9w0ber6ec","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdie6nd00fqevu9h7ooi2ft:independentPractice:4","1","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdie6nd00fqevu9h7ooi2ft","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdii6m500g2evu9v5z7faq3","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdillv200gkevu9hbeud3qu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdio0lr00gsevu959kopr04","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdiqj9200hkevu9wac0r2fv","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdiswsi00hwevu91ig9arf8:masteryCheck:1","1","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdiswsi00hwevu91ig9arf8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpditszl00i4evu9n5fh3bke","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdix3ca00ieevu93foszdc7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdixewz00imevu9suq29iqw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdj01xo00iuevu9izx8k7y1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdj1ix500j7evu9zr5yunga:exitTicket:2","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj1ix500j7evu9zr5yunga","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdj1ix500j7evu9zr5yunga:masteryCheck:3","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj1ix500j7evu9zr5yunga","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdj50cw00jievu9ntghh2es:guidedPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj50cw00jievu9ntghh2es","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdj50cw00jievu9ntghh2es:independentPractice:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj50cw00jievu9ntghh2es","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdj50cw00jievu9ntghh2es:independentPractice:4","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj50cw00jievu9ntghh2es","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdj50cw00jievu9ntghh2es:exitTicket:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj50cw00jievu9ntghh2es","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdj50cw00jievu9ntghh2es:masteryCheck:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdj50cw00jievu9ntghh2es","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdj9vr600k4evu9dq98qlfl","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjez5k00kpevu91xq22rwd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjk9h000laevu9jego1yoz","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjkgeo00lievu9ok63uz47","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdjovhx00lvevu9o9spwc6q:exitTicket:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdjovhx00lvevu9o9spwc6q","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjtj3o00mtevu9o263edmr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjy2zi00naevu9av8fdpd2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdjyhek00nievu9j1rvl9io","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdk17vx00nwevu9n6g3b65k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdqxir80002es45p4gcsqlk","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdk5iju00ojevu943zwy1tm","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdk8jln00p4evu99v8crx18","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdkhiww00qaevu93zt0u0s8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdki7du00qievu9wx2fzhsr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkmxrk00r3evu9iafs2oto:masteryCheck:1","3","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdkmxrk00r3evu9iafs2oto","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdklgau00qvevu9onhou89r","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkpqwp00rgevu9x5qf3daw:guidedPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkpqwp00rgevu9x5qf3daw:guidedPractice:3","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkpqwp00rgevu9x5qf3daw:independentPractice:3","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkpqwp00rgevu9x5qf3daw:independentPractice:4","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkpqwp00rgevu9x5qf3daw:masteryCheck:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkpqwp00rgevu9x5qf3daw:masteryCheck:3","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkpqwp00rgevu9x5qf3daw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdkq71z00roevu90islneyp","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkug6d00s6evu96gaij95v:guidedPractice:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkug6d00s6evu96gaij95v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkug6d00s6evu96gaij95v:exitTicket:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkug6d00s6evu96gaij95v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkug6d00s6evu96gaij95v:masteryCheck:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkug6d00s6evu96gaij95v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdkvdwd00seevu9uhnbiq9v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdkyfnl00spevu98inu218g:masteryCheck:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdkyfnl00spevu98inu218g","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdkztnq00t2evu911zhtoy9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdl2lpd00tcevu9k8pq4w4i","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdldlmy00usevu9olw2a5s9:guidedPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdldlmy00usevu9olw2a5s9:independentPractice:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdldlmy00usevu9olw2a5s9:masteryCheck:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdlho4i00v2evu9xsy6kkqv","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdlulcl00wdevu9b1iewyb7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
